writer_id,imdb_title_id,writer
2369,tt0022699,Walter Reisch
2370,tt0022699,Billy Wilder
2371,tt0022700,Frances Marion
2372,tt0022700,Anita Loos
2373,tt0022718,René Fauchois
2374,tt0022725,Maurice Rostand
2375,tt0022725,Reginald Berkeley
2376,tt0022731,Ivor Novello
2377,tt0022731,Ivor Novello
2378,tt0022733,Harry Adler
2379,tt0022735,Paul Green
2380,tt0022735,Harry Harrison Kroll
2381,tt0022737,Edwin J. Burke
2382,tt0022737,Tiffany Thayer
2383,tt0022748,Marion Jackson
2384,tt0022748,Don Ryan
2385,tt0022751,Ward Morehouse
2386,tt0022751,Earl Baldwin
2387,tt0022753,Barry Conners
2388,tt0022753,Philip Klein
2389,tt0022755,Earl Derr Biggers
2390,tt0022755,Barry Conners
2391,tt0022775,Wilson Mizner
2392,tt0022775,Robert Lord
2393,tt0022778,Robert Lord
2394,tt0022778,Howard Estabrook
2395,tt0022784,Earl Baldwin
2396,tt0022784,Larry Barretto
2397,tt0022787,Raymond Bernard
2398,tt0022787,Roland Dorgelès
2399,tt0022788,Ralph Spence
2400,tt0022788,Tim Whelan
2401,tt0022789,Charles Kenyon
2402,tt0022789,Rian James
2403,tt0022792,John Bright
2404,tt0022792,Niven Busch
2405,tt0022796,R. Gore Brown
2406,tt0022796,Frances Marion
2407,tt0022799,James Ashmore Creelman
2408,tt0022799,Herman J. Mankiewicz
2409,tt0022802,Joseph Jackson
2410,tt0022802,Wilson Mizner
2411,tt0022814,Harry Hervey
2412,tt0022814,Benn W. Levy
2413,tt0022824,Maurice Rapf
2414,tt0022824,Delmer Daves
2415,tt0022827,Robert Tasker
2416,tt0022827,Earl Baldwin
2417,tt0022834,John Gilbert
2418,tt0022834,Lenore J. Coffee
2419,tt0022835,Samuel Hoffenstein
2420,tt0022835,Percy Heath
2421,tt0022854,Frances Marion
2422,tt0022854,Leonard Praskins
2423,tt0022864,Edna Ferber
2424,tt0022864,George S. Kaufman
2425,tt0022867,Robert Horky
2426,tt0022867,Frantisek Horký
2427,tt0022869,Walter Reisch
2428,tt0022869,Curt Siodmak
2429,tt0022873,Carey Wilson
2430,tt0022873,Mildred Cram
2431,tt0022876,Courtney Terrett
2432,tt0022876,Harvey F. Thew
2433,tt0022877,Marcel Pagnol
2434,tt0022877,Marcel Pagnol
2435,tt0022879,Benjamin Glazer
2436,tt0022879,Oliver H.P. Garrett
2437,tt0022882,Byron Morgan
2438,tt0022882,Ralph Spence
2439,tt0022888,Roy Chanslor
2440,tt0022888,Dorothy Howell
2441,tt0022890,Ray Enright
2442,tt0022890,Robert Lord
2443,tt0022897,Edmund Goulding
2444,tt0022897,Leonard Praskins
2445,tt0022905,Frank Capra
2446,tt0022905,Jo Swerling
2447,tt0022913,Clarence Aaron 'Tod' Robbins
2448,tt0022913,Willis Goldbeck
2449,tt0022918,Corey Ford
2450,tt0022918,Francis M. Cockrell
2451,tt0022924,Georges Courteline
2452,tt0022924,Edouard Nores
2453,tt0022934,Adele Buffington
2454,tt0022934,Adele Buffington
2455,tt0022938,Jack McGowan
2456,tt0022938,Guy Bolton
2457,tt0022941,Oscar Micheaux
2458,tt0022941,Oscar Micheaux
2459,tt0022958,Vicki Baum
2460,tt0022958,William Absalom Drake
2461,tt0022961,Zoe Akins
2462,tt0022961,Sidney Howard
2463,tt0022970,Leonid Perelman
2464,tt0022971,Gregory La Cava
2465,tt0022971,Corey Ford
2466,tt0022979,Achmed Abdullah
2467,tt0022979,David Belasco
2468,tt0022981,Adele Buffington
2469,tt0022981,Adele Buffington
2470,tt0022987,Frank Wead
2471,tt0022987,Harvey Gates
2472,tt0022990,Samuel Ornitz
2473,tt0022990,Robert Tasker
2474,tt0022991,Howard Higgin
2475,tt0022991,Paul Gangelin
2476,tt0023002,Pierre Benoît
2477,tt0023002,Alexandre Arnoux
2478,tt0023007,Aben Kandel
2479,tt0023007,Joseph Jackson
2480,tt0023013,Walter DeLeon
2481,tt0023013,S.J. Perelman
2482,tt0023027,Bert Kalmar
2483,tt0023027,Harry Ruby
2484,tt0023028,Seton I. Miller
2485,tt0023028,Josephine Lovett
2486,tt0023034,Francis Wallace
2487,tt0023034,Robert Lee Johnson
2488,tt0023038,Colbert Clark
2489,tt0023038,Barney A. Sarecky
2490,tt0023042,Robert E. Burns
2491,tt0023042,Howard J. Green
2492,tt0023049,Robert Hardy Andrews
2493,tt0023049,Claude Binyon
2494,tt0023055,Donald Henderson Clarke
2495,tt0023055,Richard Schayer
2496,tt0023066,Ben Markson
2497,tt0023066,Allen Rivkin
2498,tt0023071,Aleksandr Dovzhenko
2499,tt0023074,Erwin Gelsey
2500,tt0023074,Ladislas Fodor
2501,tt0023088,William Anthony McGuire
2502,tt0023088,Bert Kalmar
2503,tt0023092,Charles Reed Jones
2504,tt0023092,Charles Reed Jones
2505,tt0023101,Leon Gordon
2506,tt0023101,Chester De Vonde
2507,tt0023104,Bertolt Brecht
2508,tt0023104,Ernst Ottwald
2509,tt0023108,John Frederick Ballard
2510,tt0023108,Marion Dix
2511,tt0023109,Grover Jones
2512,tt0023109,William Slavens McNutt
2513,tt0023110,Harriet Henry
2514,tt0023110,Horace Jackson
2515,tt0023117,John Wexley
2516,tt0023117,Seton I. Miller
2517,tt0023119,James Fenimore Cooper
2518,tt0023119,Colbert Clark
2519,tt0023121,W.R. Burnett
2520,tt0023121,John Huston
2521,tt0023125,Rian James
2522,tt0023125,James Seymour
2523,tt0023132,Marie Belloc Lowndes
2524,tt0023132,John Meehan
2525,tt0023139,Mary M. Axelson
2526,tt0023139,Earl Baldwin
2527,tt0023145,Marie Belloc Lowndes
2528,tt0023145,Miles Mander
2529,tt0023151,Dick Grace
2530,tt0023151,Wallace Smith
2531,tt0023153,Ursula Parrott
2532,tt0023153,Jo Swerling
2533,tt0023157,Rian James
2534,tt0023157,Courtney Terrett
2535,tt0023158,Samuel Hoffenstein
2536,tt0023158,George Marion Jr.
2537,tt0023162,Frederick Lonsdale
2538,tt0023169,David Belasco
2539,tt0023169,John Luther Long
2540,tt0023175,Sam Mintz
2541,tt0023175,Walter DeLeon
2542,tt0023180,Robert Lord
2543,tt0023180,Charles Kenyon
2544,tt0023181,Jules Eckert Goodman
2545,tt0023181,Gouverneur Morris
2546,tt0023187,David Hempstead
2547,tt0023187,Norman Houston
2548,tt0023190,Pál Fejös
2549,tt0023190,Ilona Fülöp
2550,tt0023194,Irene Kuhn
2551,tt0023194,Edgar Allan Woolf
2552,tt0023196,Benjamin Glazer
2553,tt0023196,Leo Birinsky
2554,tt0023198,Einar Thorvaldson
2555,tt0023198,Houston Branch
2556,tt0023202,Philip Klein
2557,tt0023202,Barry Conners
2558,tt0023208,Samuel Ornitz
2559,tt0023208,Jack Jungmeyer
2560,tt0023209,Louis Weitzenkorn
2561,tt0023209,Louis Stevens
2562,tt0023213,Cleo Lucas
2563,tt0023213,Edwin Justus Mayer
2564,tt0023221,John T. Neville
2565,tt0023221,Norman Battle
2566,tt0023225,Joseph L. Mankiewicz
2567,tt0023225,Henry Myers
2568,tt0023228,George M. Cohan
2569,tt0023228,Robert Hobart Davis
2570,tt0023230,Mary Roberts Rinehart
2571,tt0023230,Niven Busch
2572,tt0023236,Robert Ellis
2573,tt0023236,Robert Ellis
2574,tt0023238,James Ashmore Creelman
2575,tt0023238,Richard Connell
2576,tt0023240,Frank J. Collins
2577,tt0023240,Joseph Jackson
2578,tt0023241,Vincent Lawrence
2579,tt0023241,Vincent Lawrence
2580,tt0023243,Douglas Fairbanks
2581,tt0023243,Thomas J. Geraghty
2582,tt0023245,Nina Wilcox Putnam
2583,tt0023245,Richard Schayer
2584,tt0023247,Barry Barringer
2585,tt0023247,Barry Barringer
2586,tt0023249,Edgar Allan Poe
2587,tt0023249,Robert Florey
2588,tt0023261,Shunyo Yanagawa
2589,tt0023261,Kôgo Noda
2590,tt0023262,John Van Druten
2591,tt0023262,Zelda Sears
2592,tt0023266,Louis Bromfield
2593,tt0023266,Vincent Lawrence
2594,tt0023268,Bayard Veiller
2595,tt0023268,Lenore J. Coffee
2596,tt0023271,P.J. Wolfson
2597,tt0023271,Allen Rivkin
2598,tt0023277,Maurine Dallas Watkins
2599,tt0023277,Milton Herbert Gropper
2600,tt0023278,Grace Perkins
2601,tt0023278,Gertrude Purcell
2602,tt0023284,Georges Simenon
2603,tt0023284,Jean Renoir
2604,tt0023285,Joseph Jefferson Farjeon
2605,tt0023285,Joseph Jefferson Farjeon
2606,tt0023293,J.B. Priestley
2607,tt0023293,Benn W. Levy
2608,tt0023302,Moss Hart
2609,tt0023302,George S. Kaufman
2610,tt0023303,Lothar Schmidt
2611,tt0023303,Samson Raphaelson
2612,tt0023305,Wilson Mizner
2613,tt0023305,Joseph Jackson
2614,tt0023316,Garrett Fort
2615,tt0023322,Laurence E. Johnson
2616,tt0023322,Ralph Spence
2617,tt0023326,Ernest Vajda
2618,tt0023326,Claudine West
2619,tt0023327,Willis Goldbeck
2620,tt0023327,Stuart Palmer
2621,tt0023333,Laird Doyle
2622,tt0023333,Emory Johnson
2623,tt0023334,Walter DeLeon
2624,tt0023334,Harlan Thompson
2625,tt0023335,Bartlett Cormack
2626,tt0023335,Bartlett Cormack
2627,tt0023342,Frederick Hazlitt Brennan
2628,tt0023342,Maurine Dallas Watkins
2629,tt0023345,Jules Renard
2630,tt0023345,Julien Duvivier
2631,tt0023349,Margaret Mayo
2632,tt0023349,Carey Wilson
2633,tt0023352,Harry Hervey
2634,tt0023352,Tay Garnett
2635,tt0023358,Sylvia Thalberg
2636,tt0023358,Frank Butler
2637,tt0023362,Arthur Stringer
2638,tt0023362,Robert Lord
2639,tt0023369,John Colton
2640,tt0023369,Clemence Randolph
2641,tt0023374,Charles MacArthur
2642,tt0023382,John Lee Mahin
2643,tt0023382,Wilson Collison
2644,tt0023384,Wilson Collison
2645,tt0023384,Edward T. Lowe Jr.
2646,tt0023385,Katharine Brush
2647,tt0023385,Anita Loos
2648,tt0023394,Ethel Pettit
2649,tt0023394,Austin Parker
2650,tt0023395,Dale Collins
2651,tt0023395,Alfred Hitchcock
2652,tt0023396,Kenneth Perkins
2653,tt0023396,Scott Mason
2654,tt0023406,Maurice Level
2655,tt0023406,J. Walter Ruben
2656,tt0023407,Howard Estabrook
2657,tt0023407,George Kibbe Turner
2658,tt0023410,Clifford Grey
2659,tt0023410,Sidney Gilliat
2660,tt0023424,Brewster Morse
2661,tt0023427,Armitage Trail
2662,tt0023427,Ben Hecht
2663,tt0023447,Samuel Ornitz
2664,tt0023447,Robert Tasker
2665,tt0023450,Kôgo Noda
2666,tt0023450,Kôgo Noda
2667,tt0023455,Lajos Biró
2668,tt0023455,Eliot Crawshay-Williams
2669,tt0023456,Ford Beebe
2670,tt0023456,Colbert Clark
2671,tt0023460,William Gillette
2672,tt0023460,Bertram Millhauser
2673,tt0023464,Sarah Y. Mason
2674,tt0023464,Jo Swerling
2675,tt0023469,Arthur Conan Doyle
2676,tt0023469,W.P. Lipscomb
2677,tt0023470,Waldemar Young
2678,tt0023470,Sidney Buchman
2679,tt0023472,Carl Erickson
2680,tt0023472,Harvey F. Thew
2681,tt0023478,Norton S. Parker
2682,tt0023479,Mildred Cram
2683,tt0023479,Samuel Hoffenstein
2684,tt0023480,Morton Barteaux
2685,tt0023480,Bradley King
2686,tt0023486,Faith Baldwin
2687,tt0023486,C. Gardner Sullivan
2688,tt0023488,Jane Cowl
2689,tt0023488,Jane Murfin
2690,tt0023491,Edna Ferber
2691,tt0023491,J. Grubb Alexander
2692,tt0023495,John F. Goodrich
2693,tt0023495,Claudine West
2694,tt0023498,Clarence Budington Kelland
2695,tt0023507,Louis Stevens
2696,tt0023507,Gene Fowler
2697,tt0023520,Arthur Hoerl
2698,tt0023520,Hampton Del Ruth
2699,tt0023523,Eugene O'Neill
2700,tt0023524,William Absalom Drake
2701,tt0023525,Maurine Dallas Watkins
2702,tt0023525,Erwin Gelsey
2703,tt0023527,Grover Jones
2704,tt0023527,William J. Locke
2705,tt0023528,Stuart Anthony
2706,tt0023528,Warren Duff
2707,tt0023529,Polan Banks
2708,tt0023529,Mary C. McCall Jr.
2709,tt0023537,Clare Kummer
2710,tt0023537,Maude T. Howell
2711,tt0023545,Fannie Hurst
2712,tt0023545,J. Walter Ruben
2713,tt0023549,Edward T. Lowe Jr.
2714,tt0023551,Edgar Rice Burroughs
2715,tt0023551,Cyril Hume
2716,tt0023556,Kenyon Nicholson
2717,tt0023556,Kubec Glasmon
2718,tt0023560,Richard Carle
2719,tt0023560,George S. Kaufman
2720,tt0023563,Norbert Jacques
2721,tt0023563,Fritz Lang
2722,tt0023567,Randall Faye
2723,tt0023567,William Colt MacDonald
2724,tt0023580,Henry Koster
2725,tt0023580,Wolfgang Wilhelm
2726,tt0023581,Alberta Stedman Eagan
2727,tt0023581,Lillie Hayward
2728,tt0023582,Tiffany Thayer
2729,tt0023582,Bartlett Cormack
2730,tt0023583,Armitage Trail
2731,tt0023583,Frances Hyland
2732,tt0023584,Henry Falk
2733,tt0023584,Benjamin Glazer
2734,tt0023589,Wilson Collison
2735,tt0023589,Agnes Christine Johnston
2736,tt0023590,Lucien Hubbard
2737,tt0023590,Kubec Glasmon
2738,tt0023594,Houston Branch
2739,tt0023594,Wells Root
2740,tt0023601,George Green
2741,tt0023601,Dale Van Every
2742,tt0023604,Claude Rister
2743,tt0023622,Samson Raphaelson
2744,tt0023622,Grover Jones
2745,tt0023625,Marion Dix
2746,tt0023625,Jerry Horwin
2747,tt0023629,Elliott Lester
2748,tt0023629,Harvey F. Thew
2749,tt0023631,William Colt MacDonald
2750,tt0023634,Akira Fushimi
2751,tt0023634,Geibei Ibushiya
2752,tt0023635,Bayard Veiller
2753,tt0023642,Joe Laurie Jr.
2754,tt0023642,Gene Fowler
2755,tt0023645,Mario Camerini
2756,tt0023645,Aldo De Benedetti
2757,tt0023646,Viña Delmar
2758,tt0023646,Warren Duff
2759,tt0023649,Sheridan Le Fanu
2760,tt0023649,Christen Jul
2761,tt0023652,William Makepeace Thackeray
2762,tt0023652,F. Hugh Herbert
2763,tt0023655,Charles W. Chesnutt
2764,tt0023655,Oscar Micheaux
2765,tt0023657,Curt Alexander
2766,tt0023657,Robert Vambery
2767,tt0023659,Robert Riskin
2768,tt0023659,Ethel Hill
2769,tt0023673,Jo Swerling
2770,tt0023673,Maxwell Anderson
2771,tt0023677,Faith Baldwin
2772,tt0023677,Sheridan Gibney
2773,tt0023681,Ralph Graves
2774,tt0023681,Bess Meredyth
2775,tt0023684,Margaret Ayer Barnes
2776,tt0023684,Bradley King
2777,tt0023685,John Lee Mahin
2778,tt0023685,Upton Sinclair
2779,tt0023686,Gene Fowler
2780,tt0023686,Rowland Brown
2781,tt0023694,Garnett Weston
2782,tt0023694,Garnett Weston
2783,tt0023701,Gerald Beaumont
2784,tt0023701,Robert Lord
2785,tt0023706,Claude Farrère
2786,tt0023706,Lucien Nepoty
2787,tt0023716,Robert Lord
2788,tt0023716,Bolton Mallory
2789,tt0023719,John Frederick Ballard
2790,tt0023719,William M. Conselman
2791,tt0023720,Hugh Stanislaus Stange
2792,tt0023720,Garrett Fort
2793,tt0023729,Alessandro Blasetti
2794,tt0023729,Emilio Cecchi
2795,tt0023731,Lewis E. Lawes
2796,tt0023731,Wilson Mizner
2797,tt0023737,John Monk Saunders
2798,tt0023737,H.W. Hanemann
2799,tt0023740,Paul Frank
2800,tt0023740,Billy Wilder
2801,tt0023742,Jane Murfin
2802,tt0023742,Albert S. Le Vino
2803,tt0023744,Joseph Kesselring
2804,tt0023744,Humphrey Pearson
2805,tt0023749,Milton Raison
2806,tt0023749,Keene Thompson
2807,tt0023753,Joseph L. Mankiewicz
2808,tt0023753,William Cameron Menzies
2809,tt0023758,Robert Riskin
2810,tt0023759,Jane Murfin
2811,tt0023759,Sinclair Lewis
2812,tt0023761,Rose Franken
2813,tt0023761,Herman J. Mankiewicz
2814,tt0023769,Gladys Hasty Carroll
2815,tt0023769,Ernest Pascal
2816,tt0023775,Gene Markey
2817,tt0023775,Kathryn Scola
2818,tt0023778,Anita Loos
2819,tt0023778,Elmer Harris
2820,tt0023785,Faith Baldwin
2821,tt0023785,Eve Greene
2822,tt0023786,Wanda Tuchock
2823,tt0023786,Gregory La Cava
2824,tt0023790,Garrett Fort
2825,tt0023790,Edgar Wallace
2826,tt0023793,Jo Swerling
2827,tt0023793,Jo Swerling
2828,tt0023794,John L. Balderston
2829,tt0023794,Sonya Levien
2830,tt0023808,Mauri Grashin
2831,tt0023814,Grace Zaring Stone
2832,tt0023814,Edward E. Paramore Jr.
2833,tt0023816,Ruth Rose
2834,tt0023817,Earl Baldwin
2835,tt0023817,Earl Baldwin
2836,tt0023818,Rowland Brown
2837,tt0023825,John Lee Mahin
2838,tt0023825,Jules Furthman
2839,tt0023838,Michael L. Simmons
2840,tt0023838,Bessie Roth Solomon
2841,tt0023842,S.N. Behrman
2842,tt0023842,Brian Marlow
2843,tt0023846,William R. Lipman
2844,tt0023846,A. Washington Pezet
2845,tt0023847,C. Graham Baker
2846,tt0023847,Gene Towne
2847,tt0023848,Willard Mack
2848,tt0023848,Edgar Allan Woolf
2849,tt0023856,Robert Presnell Sr.
2850,tt0023856,John H. Ayers
2851,tt0023860,Siegfried Geyer
2852,tt0023860,F. Hugh Herbert
2853,tt0023871,José Cottinelli Telmo
2854,tt0023872,Philip Gibbs
2855,tt0023872,Edward Chodorov
2856,tt0023876,Reginald Berkeley
2857,tt0023878,Rian James
2858,tt0023878,Jack Moffitt
2859,tt0023880,Julien Josephson
2860,tt0023880,Sarah Y. Mason
2861,tt0023881,Earl Derr Biggers
2862,tt0023881,Lester Cole
2863,tt0023887,Gertrude Purcell
2864,tt0023887,Maurine Dallas Watkins
2865,tt0023891,Zoe Akins
2866,tt0023891,Gilbert Frankau
2867,tt0023893,Fulton Oursler
2868,tt0023893,Jo Swerling
2869,tt0023896,Bella Spewack
2870,tt0023896,Sam Spewack
2871,tt0023899,Niven Busch
2872,tt0023899,Manuel Seff
2873,tt0023900,Frank Butler
2874,tt0023900,Claude Binyon
2875,tt0023902,Juan Bustillo Oro
2876,tt0023902,Juan Bustillo Oro
2877,tt0023909,Charles E. Roberts
2878,tt0023909,Charles E. Roberts
2879,tt0023911,Elmer Rice
2880,tt0023911,Elmer Rice
2881,tt0023926,Allen Rivkin
2882,tt0023926,P.J. Wolfson
2883,tt0023932,Zelda Sears
2884,tt0023932,Eve Greene
2885,tt0023935,Madelon St. Dennis
2886,tt0023935,Barry Barringer
2887,tt0023937,Tadao Ikeda
2888,tt0023937,Yasujirô Ozu
2889,tt0023938,S. Fowler Wright
2890,tt0023938,John F. Goodrich
2891,tt0023939,Nina Agadzhanova
2892,tt0023939,M. Krasnostavsky
2893,tt0023940,Noël Coward
2894,tt0023940,Ben Hecht
2895,tt0023943,Jeanie Macpherson
2896,tt0023945,Harry Hervey
2897,tt0023945,Howard Estabrook
2898,tt0023949,Joseph L. Mankiewicz
2899,tt0023949,Henry Myers
2900,tt0023955,James Gould Cozzens
2901,tt0023955,Paul Green
2902,tt0023956,Miguel de Cervantes y Saavedra
2903,tt0023956,Alexandre Arnoux
2904,tt0023957,Howard Emmett Rogers
2905,tt0023957,Murray Roth
2906,tt0023960,Jane Murfin
2907,tt0023960,Edward Poor Montgomery
2908,tt0023969,Bert Kalmar
2909,tt0023969,Harry Ruby
2910,tt0023973,Seton I. Miller
2911,tt0023973,Bogart Rogers
2912,tt0023982,Ring Lardner
2913,tt0023982,George M. Cohan
2914,tt0023984,Houston Branch
2915,tt0023984,Joseph L. Mankiewicz
2916,tt0023985,Eugene O'Neill
2917,tt0023985,DuBose Heyward
2918,tt0023986,Robert Presnell Sr.
2919,tt0023986,David Boehm
2920,tt0023990,John Lee Mahin
2921,tt0023990,Peter Freuchen
2922,tt0023992,Bertram Millhauser
2923,tt0023992,Beulah Marie Dix
2924,tt0023993,Edith Fitzgerald
2925,tt0023993,Robert Riskin
2926,tt0023996,Curt Siodmak
2927,tt0023996,Curt Siodmak
2928,tt0024005,John McDermott
2929,tt0024005,Laurence Stallings
2930,tt0024008,Gene Markey
2931,tt0024008,Kathryn Scola
2932,tt0024025,Cyril Hume
2933,tt0024025,H.W. Hanemann
2934,tt0024028,Manuel Seff
2935,tt0024028,James Seymour
2936,tt0024034,Rian James
2937,tt0024034,James Seymour
2938,tt0024037,Sidney Gilliat
2939,tt0024037,G.H. Moresby-White
2940,tt0024040,Robert N. Lee
2941,tt0024040,Peter Milne
2942,tt0024044,Carey Wilson
2943,tt0024044,Bertram Bloch
2944,tt0024048,Claude Binyon
2945,tt0024048,Max Marcin
2946,tt0024049,Humberto Mauro
2947,tt0024049,Octavio Gabus Mendes
2948,tt0024054,Joseph Jefferson Farjeon
2949,tt0024054,H. Fowler Mear
2950,tt0024055,Rupert Downing
2951,tt0024055,Leonard Hines
2952,tt0024062,Carl Erickson
2953,tt0024062,Don Mullaly
2954,tt0024067,Donald Ogden Stewart
2955,tt0024073,Ian Dalrymple
2956,tt0024073,Edward Knoblock
2957,tt0024075,George Haight
2958,tt0024075,Allan Scott
2959,tt0024078,Erwin Gelsey
2960,tt0024078,David Boehm
2961,tt0024083,Ben Hecht
2962,tt0024083,S.N. Behrman
2963,tt0024087,Hanns Heinz Ewers
2964,tt0024087,Hanns Heinz Ewers
2965,tt0024090,Robert Lord
2966,tt0024090,Wilson Mizner
2967,tt0024092,Earl Baldwin
2968,tt0024097,Agnes Christine Johnston
2969,tt0024097,Allen Rivkin
2970,tt0024100,Laird Doyle
2971,tt0024100,Raymond L. Schrock
2972,tt0024104,Dawn Powell
2973,tt0024104,Erich von Stroheim
2974,tt0024120,Tadao Ikeda
2975,tt0024120,Yasujirô Ozu
2976,tt0024122,Arnold Bennett
2977,tt0024122,Clara Beranger
2978,tt0024124,Lewis D. Collins
2979,tt0024127,K.A. Schenzinger
2980,tt0024127,K.A. Schenzinger
2981,tt0024130,Anita Loos
2982,tt0024130,Howard Emmett Rogers
2983,tt0024139,Kenyon Nicholson
2984,tt0024139,Bradley King
2985,tt0024144,Austin Parker
2986,tt0024144,Sheridan Gibney
2987,tt0024151,Max Miller
2988,tt0024151,Wells Root
2989,tt0024157,Ivor Novello
2990,tt0024157,Ivor Novello
2991,tt0024160,Charles Kenyon
2992,tt0024160,Sidney Sutherland
2993,tt0024161,Ian Hay
2994,tt0024161,W.P. Lipscomb
2995,tt0024166,Mae West
2996,tt0024166,Mae West
2997,tt0024170,Dwight Taylor
2998,tt0024170,John Van Druten
2999,tt0024176,Charles Chauvel
3000,tt0024183,Francis Martin
3001,tt0024183,Walter DeLeon
3002,tt0024184,H.G. Wells
3003,tt0024184,R.C. Sherriff
3004,tt0024188,Waldemar Young
3005,tt0024188,Philip Wylie
3006,tt0024193,Theodore Dreiser
3007,tt0024193,S.K. Lauren
3008,tt0024199,Leah Baird
3009,tt0024210,S.S. Van Dine
3010,tt0024210,Robert N. Lee
3011,tt0024211,Robert Presnell Sr.
3012,tt0024211,Alice D.G. Miller
3013,tt0024214,Mikio Naruse
3014,tt0024216,James Ashmore Creelman
3015,tt0024216,Ruth Rose
3016,tt0024219,Charles Thurley Stoneham
3017,tt0024219,Max Marcin
3018,tt0024221,Ernest Pascal
3019,tt0024221,Maude T. Howell
3020,tt0024222,Ladislas Fodor
3021,tt0024222,William Anthony McGuire
3022,tt0024236,Trude Herka
3023,tt0024236,Felix Jackson
3024,tt0024238,Brown Holmes
3025,tt0024238,William McGrath
3026,tt0024239,Ben Markson
3027,tt0024239,Lillie Hayward
3028,tt0024240,Robert Riskin
3029,tt0024240,Damon Runyon
3030,tt0024257,Bertram Millhauser
3031,tt0024257,Beulah Marie Dix
3032,tt0024258,Gene Markey
3033,tt0024258,Kathryn Scola
3034,tt0024262,Robert Lord
3035,tt0024262,Wilson Mizner
3036,tt0024264,Louisa May Alcott
3037,tt0024264,Sarah Y. Mason
3038,tt0024266,A. Guzman Aguilera
3039,tt0024266,Carlos Noriega Hope
3040,tt0024269,Dodie Smith
3041,tt0024269,Bess Meredyth
3042,tt0024276,Agnes Christine Johnston
3043,tt0024276,Ben Markson
3044,tt0024288,Courtney Terrett
3045,tt0024288,Courtney Terrett
3046,tt0024293,Leslie Mason
3047,tt0024301,Jack Cunningham
3048,tt0024301,Zane Grey
3049,tt0024302,Jo Swerling
3050,tt0024302,Lawrence Hazard
3051,tt0024307,Rian James
3052,tt0024307,Robert Lord
3053,tt0024308,John Hunter Booth
3054,tt0024308,Katherine Cecil Thurston
3055,tt0024310,Jean Benoît-Lévy
3056,tt0024310,Marie Epstein
3057,tt0024314,Edward Chodorov
3058,tt0024314,Islin Auster
3059,tt0024320,Herman J. Mankiewicz
3060,tt0024320,Norman Krasna
3061,tt0024323,Ben Holmes
3062,tt0024323,Mark Sandrich
3063,tt0024325,C. Gardner Sullivan
3064,tt0024325,S.K. Lauren
3065,tt0024334,Anita Loos
3066,tt0024334,Gene Markey
3067,tt0024339,Robert Lord
3068,tt0024339,Wilson Mizner
3069,tt0024353,Howard J. Green
3070,tt0024353,Zoe Akins
3071,tt0024359,Ralph Spence
3072,tt0024359,Edgar Allan Woolf
3073,tt0024360,Philip Wylie
3074,tt0024360,Seton I. Miller
3075,tt0024368,Don Mullaly
3076,tt0024368,Carl Erickson
3077,tt0024373,W. Somerset Maugham
3078,tt0024373,Robert Presnell Sr.
3079,tt0024381,Antoine de Saint-Exupéry
3080,tt0024381,Oliver H.P. Garrett
3081,tt0024382,Beatrice Van
3082,tt0024382,William Jacobs
3083,tt0024388,Wanda Tuchock
3084,tt0024388,Bernard Schubert
3085,tt0024396,Chandler Sprague
3086,tt0024396,Howard Emmett Rogers
3087,tt0024402,Konstantin Finn
3088,tt0024402,Boris Barnet
3089,tt0024405,Charles Dickens
3090,tt0024405,Elizabeth Meehan
3091,tt0024411,Lester Cohen
3092,tt0024411,Samuel Ornitz
3093,tt0024414,James Hagan
3094,tt0024414,Grover Jones
3095,tt0024418,Frederick Lewis Allen
3096,tt0024418,William Hurlbut
3097,tt0024421,W. Somerset Maugham
3098,tt0024421,Jane Murfin
3099,tt0024426,Rian James
3100,tt0024426,John Francis Larkin
3101,tt0024429,Norman Krasna
3102,tt0024433,Frank R. Adams
3103,tt0024433,J. Hartley Manners
3104,tt0024435,Frances Goodrich
3105,tt0024435,Albert Hackett
3106,tt0024436,Miles Malleson
3107,tt0024436,Miles Malleson
3108,tt0024443,Tristram Tupper
3109,tt0024443,Tristram Tupper
3110,tt0024444,Forrest Sheldon
3111,tt0024444,Betty Burbridge
3112,tt0024448,Viña Delmar
3113,tt0024448,S.K. Lauren
3114,tt0024450,Daniel Ahern
3115,tt0024450,Allen Rivkin
3116,tt0024453,Barry Conners
3117,tt0024453,Philip Klein
3118,tt0024455,Austen Allen
3119,tt0024455,Guy Bolton
3120,tt0024465,Preston Sturges
3121,tt0024470,Miguel Ruiz
3122,tt0024470,Fernando de Fuentes
3123,tt0024471,Rian James
3124,tt0024471,Raoul Whitfield
3125,tt0024473,Lajos Biró
3126,tt0024473,Arthur Wimperis
3127,tt0024475,John Lee Mahin
3128,tt0024475,John Meehan
3129,tt0024476,Maurine Dallas Watkins
3130,tt0024480,René Clair
3131,tt0024484,H.W. Hanemann
3132,tt0024484,Sam Mintz
3133,tt0024496,Robert E. Sherwood
3134,tt0024496,Ernest Vajda
3135,tt0024500,Robert N. Bradbury
3136,tt0024501,Sidney Buchman
3137,tt0024501,Henry McCarty
3138,tt0024506,Jane Murfin
3139,tt0024506,Lucia Bronder
3140,tt0024507,George S. Kaufman
3141,tt0024507,Robert E. Sherwood
3142,tt0024514,Arnold Fanck
3143,tt0024516,Lindsley Parsons
3144,tt0024516,Lindsley Parsons
